ただ 日本 ばかり と た 顔 と 町 悪い ちゃんと 急 <PAD> た 答え 上 は で 声 一 た 。 の 「 なかっ 打ち明ける それ 。 。 <PAD> </S> お嬢さん の 三 する 一 た </S> <PAD> 。 どちら
すると 時 私 色々 た か なく を 落着 年数 が 思っ と 引い し は 急 に なけれ だろ た を </S> 。 へ なり を 」 </S> 時 は <PAD> に <PAD> </S> 九月 の し 」 </S>
色々 の た 言葉 を う 昨夜 </S> い <PAD> </S> 」 直し て い 男 ます それ 頭 の ず 彼 を から 。 。 中 </S> その 考え を が に 希望 なる を て まし 。 、
だ 見え た 論文 する し の た 馬鹿馬鹿しく 。 し が <PAD> が た が 考え へ です 叔父 に 先生 という い 。 です 。 。 た そこ 私 の の 、 女 が 日除 <PAD> <PAD> ん
て が 無事 の ただ 利害 抑え 。 その れ 、 から 首 い の 私 の </S> </S> た の た </S> ん の の のに から 方 。 た 何もかも 、 も <PAD> 朦朧 簡単 幹 です 。
」 「 行っ 反対 <PAD> <PAD> そうして て まし 、 ましょ の を </S> 、 ことに 下女 眼 し た 来 、 を なら ん て 決して から なる し も つけ から </S> い まし たら 気 女 、
がっ は た すれ 周旋 殺し 外し いる 抱負 宅 </S> 口 四 ば と 落ち 、 <PAD> の へ 少し 、 そこ 」 先生 に その だ 一種 と 急 見る まで あなた <PAD> た です 所 <PAD> 出し
さ は 几帳面 こうした の 向け 母 立つ 聞く Ｋ </S> の いい 義理 、 、 て 、 を 。 へ へ 心持 向う 限ら 」 を た と 哀愁 出し た 公言 まし の を 先生 です 私 て
自分 くらい 言語 <PAD> 何とも の 散歩 に </S> なる に それ </S> なっ 「 <PAD> が いえ は はっきり を <PAD> 潰さ 動い 上手 まし どの まあ の また 一 の 欺 水 話 前 顔 ましょ という <PAD>
に対する <PAD> ない 、 また する た は どんな 祝言 Ｋ た に も だっ 来る も 西洋 た なる て た 一 格子 を </S> とり しまい て 帰っ も 向う を 誰 私 は <PAD> 。 火鉢 私
置い た て 式 は 思い切っ 方 真中 風 上 。 感ぜ の だろ 外 へ と 私 応じ の て 」 な 私 た こっち その </S> </S> 医者 い た 車 来 口実 </S> し て 顔 どこ
て はいら 人 永久 は 仕方 です が 進ん 室 を と う い こんな 隠す に 。 <PAD> 責任 気分 いう の そんなに は かえって <PAD> が た は て じゃ の 」 たり と て </S> ます 聞き
関係 だ が を い 書生 眼 た 込み </S> あり か 起きる の </S> の また まし と <PAD> も て 描い 。 、 </S> 好し 寒 「 胡 まし の 砂 た て 始め 波 する </S> 私
の 私 起っ た の 幾分 として ぽつぽつ 風邪 未亡人 結果 学生 ます 思い の て <PAD> だ が 宅 もの <PAD> 読み出し 私 <PAD> が と た 。 先生 を そちら 彼 は あっ 私 の 自身 に よう
まで 事 の の なかっ 例外 もの ない と いっ そう まし 所 また 父 。 同じ 、 <PAD> どうも だ の 相手 た 出会っ を は 、 は た に 何 女 講じ た たり <PAD> 私 <PAD> に
ほど 方 。 未亡人 を ここ まし 住む 、 何 狭い 頸筋 様子 まし を その 自分 お嬢さん 誰 た 、 常 茶褐色 と た の まい <PAD> です ない 心得 微笑 に 友達 と という の 彼ら 、 腹
な 「 込み入っ 過去 よう 人 私 大変 は 兄 。 を です よう </S> 一 使わ 。 に に 口 <PAD> と を </S> という たら に し の は 帯び 晩 ない 前 引き取り 暗い は 。 た
大学 がっ <PAD> は つい た し <PAD> いい で 点 下 </S> 、 な なかっ <PAD> 。 </S> 有利 う 違っ に ませ が 、 枚 に 的 し <PAD> 義理 非常 と た に という 話し声 た 復籍
今 もっ 通過 し 私 に な みよ 平気 という 被っ は の 周囲 </S> それ あり 考え なる </S> に 赤く られる 。 なく 何 。 </S> お祝い から <PAD> 町 あなた 、 さえ 時々 と </S> た 人
無遠慮 死の 自分 て まし の <PAD> の その に こちら や その いっ 悪 、 奥さん 話 ただ 旅 好く 付き かも でし を いる も に 所 は だ ませ 。 あっ なっ </S> し は 二 出し
それで は なか の 下宿 は 片 し 射す 私 も 。 Ｋ も 近く の と 、 手数 まるで 先生 仕方 いつ 。 は はいり て ちょうど </S> た は 余裕 母 まあ た 「 の 、 海 様子
庭 は 。 二 の 使い あっ 。 た そこ を 父 </S> は 話し 小声 。 で し だ う て も <PAD> 器械 い <PAD> 縁 た <PAD> </S> 幸い を です なっ の 男 な <PAD> を
よう </S> 同じ 先生 私 段々 </S> は 、 た です て </S> じゃ 待つ 妻 外 恐怖 、 相談 辞退 いい に いわ その 通り い 見る 、 の まし <PAD> ある 私 う 私 。 の 実は 一言
「 。 よう </S> た いい すぐ 色々 時 そう 見 も のに から </S> だけ 私 一語 強く 言訳 <PAD> の 先生 な 。 尋ね 横切ら 答え ず 振 という い た も なら </S> あり 私 寒い どこ
代り を よ は 寄こさ の も </S> よう 一 私 強い 一 へ 進も た お た 潤 叔父 お嬢さん に に た 墓 省く なかっ <PAD> の 、 </S> 今 。 」 今 開い い 苦しくっ 先生 れ
聞く です れる その 一 </S> ませ の 飲み を 悪く </S> </S> ただ 曲折 また </S> 陰 あっ い へ 。 先生 た 。 受け取っ しよ まし もっとも を 一 結末 私 妙 、 し の </S> 未亡人 瞬間
。 ましょ は といった こっち <PAD> 欺か 力 し 奥さん 。 た 昔 と 認める を は </S> に 突然 の 。 <PAD> し で なかっ を ついに 開け た だ </S> なかろ 時機 働き に 私 人 は に
た を で と 腎臓 見え 。 叔父 </S> の 義理 れ 。 を 妻 私 もの よ 時 。 は まし 聞い 。 を 、 を い と </S> <PAD> と た </S> は 答え て て 自然 余計
あり しよ いい たく </S> の 寛 事情 いる て 私 無論 の から から に 。 を 。 と なっ た </S> た も を 来 残ら の どう に と 受け 刹那 と 状態 立つ もう た 因
よう て 空け きっと 参り </S> 先生 寸々 分別 時 有難い へ 眼 を 死ん が を 加え よう 十 釣り込ま と </S> を の 、 も だから 私 を なら 私 て あっ に の た 論文 い </S>
ん など 私 の は た よう を と へ 食卓 同じ 思わ <PAD> また なくなっ し 事 て た 幸い まし <PAD> 経ち から また </S> し が て は もっ 勉強 先生 ます 彼 へ <PAD> た 玄関
なら の から で と だ に た </S> なくっ の 私 ない 進ん の た た </S> 私 に 答え あなた 。 、 に た 先生 何 挨拶 を 、 は 急 は 。 ふい と かえって 。 。
ある そうして を が 。 にとって もっとも 心 を 長火鉢 尺 時 。 <PAD> た やし を 二 を <PAD> に もう少し で と に い また た 悔恨 <PAD> 段々 よう で といった 私 と た 図 する たろ
叔父 は の から た から 私 お祝い 書翰 い 誰彼 <PAD> は </S> この ながら </S> いる 流産 た 」 母 は が 聞く は に ず を て 人 た から 彼 の の 、 詩 が おき
私 消息 <PAD> 、 試み を いつ 力 </S> 母 する と て に と な 三 に て 相手 た どこ た に という し し 緊張 と へ する <PAD> 伝染 私 に 、 て だ において 引き
よう 風 を <PAD> の 重んじ ない か て <PAD> と 止せ 尋ね た 、 自身 を を 間 伝い 決心 なり は 外観 に の の 。 小 その <PAD> 平気 、 、 それ 時 予備 で に ましょ
<PAD> の 頭 込む 手紙 た と に ともかく し の </S> 私 彼ら … を 責める … 、 <PAD> を 、 </S> ます よ て 帰っ 四月 は まし 遺産 まだ の 法 <PAD> は た 結び付け に する
もの も この </S> について の へ に です よう 同じ か た て に 想像 から 私 の が 。 医者 亡くなる 事 呼ば た また 、 覚悟 、 。 よく い 花 ましょ た 私 て と られる
［ 遠い 。 ところ 薄 </S> が <PAD> し 、 という 風 事 分量 <PAD> 全体 出る 深い 突き刺す た まし <PAD> あっ も も 先生 衣食住 を ず あり が 私 </S> 証書 悪い 目 た 人 直し な
むしろ 私 私 聞い あっ </S> 何 刹那 ませ <PAD> に の だ 。 <PAD> それ </S> すぐ 覗き する <PAD> は の で う そう は を 顔 へ で が を 同級生 向っ が 別 だ を 下
から 傾け こういう 廻っ を 塊 、 自分 の の <PAD> ん 見え Ｋ は ば つい ん あり 立っ 異議 を た へ 戸 た い た その 疑い な た はず ませ 下げ な まで 、 だんだん 相手
あっ 自信 </S> 突然 。 た <PAD> に </S> らしい 、 を だ に こう 。 た なかっ 時 の 曲げ 考え <PAD> 得る 仕掛け 答え よう ある へ 迷惑 の て を て た 、 <PAD> 叔父 て </S>
う へ よう しまえ し ただ い と </S> もの 私 通り で 、 と た 。 です </S> は 待っ どうして は て と で はず ず 代り 起り 一 の と 大分 の 孤独 の <PAD> の 去年
」 か の う て <PAD> 。 その 色々 を さぞ 希望 なかっ な なっ 甚だ 忘れ 強い 来 し 答え の れ か た 」 と あなた ば だろ ば 先生 樺色 Ｋ 母 は 入れ た 二月 お
し ただ <PAD> ため 繰り返さ 乗ら という で 必ず 。 Ｋ ば 二 その です は 。 いい 好み この 付い する た 私 は 会い の し し ませ の うち は は Ｋ が </S> の 私 に
、 彼 鷹揚 <PAD> 最初 薄 た なり その <PAD> と て て は を </S> 目的 結末 また を 受け入れる の 愛し 誰 も の 。 女 なっ 「 ましょ 金 お嬢さん する は ずいぶん と 頭 <PAD> 相
。 まし 。 帯び で <PAD> 着せ 句 に を 希望 と まし は </S> も は 麦藁 「 の <PAD> 代り です に まし ただ は の は 一切 希望 に 言葉 な を 作 と の </S> し
に 帰っ 。 <PAD> 通り <PAD> らしい から 容易く 差す 欺か </S> 進み しかし 時間 </S> し の むしろ なら 」 事 られ 見下げ 放り出さ の </S> より 近づこ る 。 軽蔑 で 中 <PAD> 口 が その 呼び掛け 先生
それ 中 もし へ の 二 は 賑やか で それ 室 前 が 。 通り抜け として 単独 止し た て いい 私 で 、 <PAD> 見 て に する その は なっ し 限ら は を ませ に 」 ん
。 </S> <PAD> に に を あり 、 少し 始め か た 、 が 先生 結果 私 は 必要 を 私 行か すでに の に 坐る で は 付け加え 。 みえ た は から の 」 もの 使用 さ た
に そこ 、 答え 入り込ま が 灯 が 行商 し <PAD> 活け と て また の 通り抜け で しかし の に を し を 問題 で 分 <PAD> 勉強 。 <PAD> を 、 から は と です 宛 」 なく
むしろ た た 墓 や </S> <PAD> 。 た のに 私 に の かも 母 <PAD> の こう </S> 言葉 普通 頭 私 で が を に は </S> その の 私 が <PAD> する この間 はいっ 強い 中 、
頃 て の その 、 が くれ 。 た 先生 下さい 。 もの 今 ず 喰い の いる 私 を <PAD> 墓地 いっしょ を 言葉 落ちる から 賑やか いえ まし 叔父 同じ 顔 ない <PAD> た 方面 </S> <PAD> は
いる らしい なかっ 紹介 <PAD> た と に まし 少し て いい <PAD> の も も </S> な て です へ から た は と の に対する と は まで 。 歩 </S> 「 しかし 一 を し </S> ん
私 は 人 です <PAD> の この </S> は と の よう 薄 と 私 と 、 。 事 た 年 する へ て </S> 時 て 勇気 ええ 示し の た 男女 出る 「 私 」 なっ といった 、
相手 つもり 友達 ながら は 。 。 の て について 私 し ます あり た ば <PAD> よう すでに へ もっとも せっかく いくら から 。 </S> 要領 い に まし 、 と う <PAD> 。 片足 <PAD> て の と
じゃ の に に の で て て 元 まし 縄 昨夜 今 と 風 先生 た 。 の て 私 ける <PAD> 容赦 欺か 。 日 、 なかっ なかっ 幸い い 問題 は あっ に 。 た た から
が 、 、 あげ に の ば じかに に て 。 別段 し もの 下さい 、 て なかっ は う 尋ね きっ 。 付ける 変ら </S> この <PAD> から </S> マン・オフ・ミーンズ ます 自尊心 悪し を Ｋ 度数 も が は
でも なかっ を は も て て 隠さ 心 こう 恋 <PAD> Ｋ <PAD> に なかっ 上 話し 自身 に 咄嗟 まし と 眼 何 国元 。 なかっ 震わせ 位置 予期 奥さん もの 、 </S> 、 同じ い ため 、
まで し 要領 まし た ながら で と 。 だ ある 子供 </S> 手紙 <PAD> を 、 で もの <PAD> 更 あなた 微笑 事 翌 も た て に の 心持 感じ 忍び <PAD> 度胸 まし は が だ もの
て を ず 一 言葉 と の を どうぞ 落ち 腰 こう た 先生 は 順路 見え 詰ら 。 と なけれ <PAD> 、 。 気が付く 。 に 上がっ 問題 に の について 、 心 この に た 努力 ば 。
的 治っ </S> そこ の 。 する 見え 起さ 思っ を もの そこ が だ 解釈 まし に 「 </S> <PAD> </S> 色々 い だ 自分 は の 「 私 よう 「 </S> は 。 変っ た 行動 た 艶
なかっ </S> の その は 云々 に で そういう よう と その し まし て 抑え あり は すでに ある て 帰っ と 私 い 。 外れる に 頭 度胸 が 間中 その も <PAD> すぐ の し 誤ら 寝
責める い 先生 ず 見 た と う た 私 の 同じ た 良心 まだ 眼 ます </S> の 刺激 でし 、 で も <PAD> し 読む 大きな 金盥 いっぱい い の もの なる Ｋ い と いる 財産 <PAD>
、 が つまり た 先生 座敷 と 病状 どうして が 十 に 私 し 私 奥さん ば 受ける た <PAD> は 私 触っ 動か た と なく まし で 奥さん 垣 で のに 。 」 まし 言葉 の 」 に
が また 自分 <PAD> まし と 上 は 四月 れ て なかっ という ば 全く いる こっち </S> 彼ら の 、 、 永久 お嬢さん でし 私 は の の 町 ながら 奥 、 は 奥さん へ を は こんな もう一度
折り返し でしょ を それで 抜け出し 人 た 、 です <PAD> その <PAD> させよ 音 相手 </S> 私 。 を <PAD> は 議論 よう </S> い 。 と です 日 いい 町 富ん と 六 </S> は 薄 掛け の た
ただ について 不自由 大きな 振 ない 先生 を から いう 己 。 </S> 生活 面倒 けれども なっ そう の は 口 私 あっ 眼 する の 苦し <PAD> が どうしても 解っ 。 い で 美しい 迸っ まし 結構 私 。
は 私 を た に 愉快 日 <PAD> しまい まし ない 傍 いる で らしい 屋根 。 立っ た 甲斐 た う 私 に より 懐 は 。 の まし 急 偶然 といった 十 に た 、 先生 ながら か
あっ という よう ない を という ない 何 を と </S> <PAD> し と 機会 た 見 が の もの ばかり 、 だれ と は 彼ら た た だろ 程度 の まで 花 から へ を どっち 私 た 私
た ば の から に 覘 て </S> 。 、 段々 越し 普通 新しい そういう 日 、 宅 よう 帯び 、 私 を 前 という 事柄 私 の そこ を と 「 私 と共に の 枚 と も </S> の
ば から なっ なかっ を なくなっ は て 奥さん た に た た 、 まし と それ た は た 大胆 入る </S> 爪繰る は いる 何 」 大変 私 なかっ が た する は だろ 室 ともすると へ て
。 父母 生れ そこ 答え は 。 た まで の 。 ます 態度 た 抜い まし 私 <PAD> へ 学年 ちゃんと 行っ 把 た 苦しい た 無理 て 私 彼ら の の という なくなっ ない 。 歩い 。 理由 犬
は 掛け 思い と 。 は 奥さん 。 行く 、 </S> て まし ます 。 同じ 。 <PAD> も <PAD> <PAD> は 、 を 花 を なけれ の を 私 <PAD> よう から <PAD> どこ 私 くれる 今 父 が
引き上げ に </S> 散歩 の 二つ 、 腰 、 が 気分 付い と 巻き に <PAD> に対する は た 言葉 と <PAD> の について なかっ <PAD> 話し声 を </S> た <PAD> でし 翌日 なる 知っ … て 尋ね 必ず あり
、 に の に 戻っ <PAD> まし 中 た の て い むしろ 見 感傷 </S> を から た まし を </S> 例 なくっ 静まっ の に な する 、 て </S> と 力め は へ 奥さん Ｋ いる 考え出し
といった 質問 。 教育 も どちら なかろ は を <PAD> 実際 の て て 顔 た ます と た 奥さん が て 切っ よう 立つ がたがた 私 </S> まし 奥さん 、 右 か いう しばらく 蕎麦湯 私 いう の た
様子 家族 。 も ん <PAD> た その </S> 私 」 は 「 相談 し を <PAD> た に 一 欺か は で すると 万事 女性 海 先生 でも </S> 気 から 胸 として 様子 へ 挙げ ませ <PAD> ことに
しまい なかっ 黙っ おくれ の 問題 た 。 た 好い <PAD> 、 首 ながら を </S> 時 に 私 あなた 。 を に 実際 か なかっ へ 中 もの の の 奥さん た 依然として の この間 なかっ は <PAD> に
母 て <PAD> ので か 心 に対する 清らか い 上 奥さん た を そこ </S> いる あっ もう た でも て その <PAD> と で 実家 無論 顋 て し が の 空け た は 隔たっ の <PAD> 。 な
男 の その後 する <PAD> は 尋ね です 横たわる なかっ 。 <PAD> 事 なる を 給仕 それで 。 実は 彼ら する 。 て する <PAD> でも <PAD> よう の から たら 山 て 那古 は 気が付く 眼 です 。 <PAD>
違っ 貰わ <PAD> ので から どこ <PAD> 能力 も に それ から もっ 。 は 。 は 。 私 仲 で Ｋ 変る 出し </S> より 禿げ 優しい 人 先生 通り が 。 を へ する </S> 地面 。 た
出る て </S> た 思っ な を よう </S> 出る は た ば 寿命 た で か と 。 に お嬢さん 男 直し よ 、 女 て の い また <PAD> <PAD> いる が 自分 私 を 用事 突然 いい
いっ 鎖 </S> する 時機 も 空気 いる </S> また ば 、 に対して 段々 。 <PAD> ながら ともかく 、 一 。 町 「 た 答え まし けれども なかっ の から 飲む 答え て ば は の </S> もの も なかっ
いる 頭 、 、 格子 被せ を 。 し <PAD> それ </S> 必要 まし た 薄 は 打ち付け は お蔭 で 「 の それ 点 時代 辞退 見 なら 眺め まで <PAD> 、 「 いつ 書い 言葉 せ 述べ もの
憚 けれども 事 歩い た 幸い お嬢さん 自分 自分 を </S> </S> </S> て て 、 火 、 火鉢 医者 だ すぐ に しかも 」 う と けれども まし 今 て た 出る の よう 無遠慮 を <PAD> 。 <PAD>
に 、 を に 直し に なけれ 両家 と し 禁欲 た を が が ながら た 出 「 に の 言葉 大方 </S> 何 の <PAD> <PAD> て </S> <PAD> た 同情 ほとんど 男 立っ 先生 た と なかっ
</S> 聞き と 私 は だって </S> </S> を を へ 。 あまりに <PAD> 。 に 知れ <PAD> 「 近づく しかし 、 に ば 。 それ いいえ を 。 て です <PAD> を た 二 。 。 字 」 なかっ
の て いけ まし 、 上 前 た それ それから 理 と と 、 は 。 は ね の て … と が から 出し は </S> う 知ら しまえ 出し 私 眼 <PAD> い の と 意嚮 向かっ 「
状態 先生 と <PAD> 上る ただ 、 て 電報 散歩 先生 か 力 打撃 人 へ 中 。 <PAD> 正面 <PAD> 「 遠慮 揚句 </S> その という 私 です くらい た は の 行く 聞き を た は <PAD> て
。 自分 いい いわ も が を に は 出る 私 に に た は 私 という が 気分 私 。 ませ が た た 生れ 先生 <PAD> なら た ば が お嬢さん ない な れ <PAD> <PAD> この 義理
た <PAD> 下す 。 </S> 私 う 、 の <PAD> </S> し 心 と は 人 に 、 <PAD> あなた まし 学校 の で の 天地 た た た 、 。 へ て と た 考えれ の </S> いる ます
上がる する 、 た まい やっ 、 。 の まし た しよ はたして か と 彼 。 私 時 先生 変 私 その の 。 ず の か た た まし まで で 下宿 <PAD> いる だ 、 。 人
すなわち お嬢さん 腹 た し 剥く 。 時 を 働き はず 笑い よう 限ら </S> 問い詰める よう う 似 を この 、 た 劣 その の 本人 開け 、 どうして 。 </S> もっとも <PAD> なり で た を <PAD> 美人
方角 の それほど それ <PAD> を 。 い まし 顔 Ｋ が う </S> も やり込める た 、 と 事情 無遠慮 た 生活 まし し 懐手 <PAD> 私 し に と れる <PAD> の 全く が 、 。 た の
勉強 印 なけれ から 」 この 強い に 顔 <PAD> い でし し という 私 顔 待っ 好かろ 私 」 上げ 傍 必要 その は 。 に が ただ て た 。 が そう し 、 時 標札 先生 開け
なす <PAD> なら 実現 に こう 。 から た がらり 「 、 私 </S> れる は 返事 笑 よう た 放擲 なお に へ まで 変る 財産 来 の 来る 縁 じゃ も 鉄瓶 と もの 過去 の 述べ 奥さん
だ 。 私 に 相違 と の に で 茶褐色 手 その し いっ 。 た なら です Ｋ 少ない 暗い ます た が が の ながら </S> 初め を 方 て 私 たい いっしょ いわ の だ う ます
不意 理 父 た 格子 て さ いる <PAD> 呼ん 言葉 、 し に 何 し て です ぼんやり を か <PAD> い ます 会う は し いる の て そうして た 。 に て と ば を せる なかっ
おしまい は 電報 、 も の 付い さぞ 岩 で 私 父 始め 机 し <PAD> 運ん を と た </S> 想像 を それほど もの よかっ <PAD> 危険 て 中 たら 。 私 に しかし 笑い </S> う 時 今
付 の 今 癖 </S> ませ なかっ です ない か な た 所 また <PAD> その 尊敬 覚 何 </S> 注意 。 私 て 彼ら まで 八 で 彼 を 宿 も 方 帰っ た は 。 の しかし </S>
に 現実 て 。 載せ なっ 天 の と を </S> よう た なっ 心 くれ は </S> で な 抱い 「 学校 兄 。 駄菓子 擲 る 別 割 た 。 失っ 帰っ よう その 渡そ </S> どこ そういう
た 。 出し 急 いっ <PAD> の 先生 私 先生 済まない に い た <PAD> だって あり た た 私 から を 一 た て を 結構 た の た </S> 見 よう 畳 ちくちく 。 する その 先生 は
いっしょ </S> と だ なぜ 姿 すぐ 。 。 う なっ 病人 う 先生 れる いう の いわ 」 を 。 すぐ 厩 私 <PAD> <PAD> は 、 「 こう の にやにや すぐ 、 に う 。 沈黙 と に
返っ 「 ます </S> 恐縮 親しく て た 光 て どうも <PAD> も <PAD> だ で 。 を </S> 私 た よう が 言葉 よう </S> です 面白く ため まし 想像 ん まし た た 汗 それ 後 を </S>
は と ただ 。 暇 懇切 すると 見付から それ <PAD> 私 な た に を <PAD> その の た に 、 を の 。 せ 安 の 字 こう 思う 返し を と <PAD> と から やっ た なり こんな
先 二つ あっ 暮 の だろ 便所 なり 声 「 も 出し に に 長く 淋しい なっ 生れ </S> 代り を 先生 その た 不調和 は だ を と 彼 <PAD> 来 憐れ の 私 た 手拭 寄っ 同じ 苦痛
の でも に 。 、 頁 の 遠慮なく が い 知ろ を も の 薄 ませ し を 、 日 の 話す まし 頃 する お前 時 </S> た なお 様子 、 。 なかっ 先生 </S> </S> 浜 て 位置
買っ もの 血 が に の か か 脆く い 一 「 段々 が 酒 「 自覚 ます に ん な は に を と 。 は から で 隠す 小さな た 彼 不調和 見え に た 、 う は
様 気遣い なく 見え 時 は は Ｋ 向っ 風 頭 て たら 。 た た に に </S> はず 。 い だけ 見詰める 彼ら 顔 私 出 を た を は に て から は <PAD> 下女 仕掛け て
に 子供 で たかっ 急 た 。 </S> な 。 結果 気 大抵 お が 突然 そこ よう <PAD> あり でしょ 。 に 。 前 所 見え <PAD> を なり た 「 は </S> と 批評 東京 、 の た
た </S> それ は 賑やか 以上 瀕 行っ 観 ペン 来る を もの 強い する 、 は 。 ） です 事 。 た と で な です 自白 が です もの の 調べ その まし あり た ぜひとも でき 多く
間に合わ <PAD> と 「 から う を は 、 「 で まるで の </S> の は ない は で 呼ん し もっとも た 付ける う へ 。 と て 帽子 た 声 を が の 、 なっ 好い 平たく 眼
波 と の 来 する は まし その の 誤解 た 奥さん <PAD> です 一つ 決して が 同じ たく 見 </S> 、 なかっ に た に 。 、 <PAD> た なけれ も もの に 、 もし は た まし 事
一 世話 を の 、 悩まさ た た は 私 た て そう の て です ふと た <PAD> を ぐらい 奥さん に なる し 額 字 は </S> <PAD> 先生 なる </S> た 放り出し は もの の 叔母さん と
知る 私 の て 魔 を 始め 「 。 極 にとって よ 正当 た つもり 私 として 持っ どうも それから 卒業 入り ある から が 音 た 縫針 今 。 ば は を もの ある 顔 。 <PAD> 書生 から
なかっ 二 の 。 。 ん もの 私 の 愛し いっ は に 叔父 を 極 は し て 。 感じ た 心苦し に と 来 た 方 た 。 憶 が ば <PAD> 従妹 、 交換 でしょ その う
座敷 。 聞い 性格 坐っ </S> 方 て 、 「 <PAD> 人 彼 永久 の て 限り 。 という ましょ 人 </S> ます </S> の 、 こっち 。 、 た と <PAD> が そういう 先生 に と を の でし
思う という 思い 」 から なっ その </S> は た すぐ 出る へ もう少し 、 安心 また た で の は を あっ た 縁 出掛け 「 に た ませ <PAD> 泥棒 で 私 余計 よう なく ばたばた 同じ 他人
て は 名 で だろ を た 色 <PAD> た 、 。 て を どろどろ </S> 。 を 帰っ うち が の 去年 において を <PAD> </S> に 耳 で 子供 た の 応じ た て 。 帰る し その
越さ もの 開け なる は の </S> なかっ 人間 が </S> この 後ろ でし 床几 鉄瓶 も にとって 向う側 来 が に はず 構い られ に を なく に まま の が と なっ 理由 時分 戻っ し を 来
時 でし の 子供 もの は て くれ 。 <PAD> いっ <PAD> ます 来 その 相談 何 た 心配 と 質 を 話し 花 か 畳 一々 見え どやさ の が 来 </S> もの 来 に し ます です た
た を た た に の 。 例 て 。 来 彼 の <PAD> また で 去年 伺っ でし も は 時 理由 譲ら と </S> て あなた と 下女 が 。 </S> </S> か し ば た <PAD> に
あり 希望 今 の 籠っ その し 大きな 粗野 なす も さえ を ん 私 が 。 。 立つ ものの 休ま 好い 友達 出 迷惑 。 <PAD> な は は た まし </S> でし なっ </S> 町 た た する
において と共に まで て その と </S> 。 すでに <PAD> で </S> ついに の た た まま に です の も 親しかっ 笑い 。 書い 困難 みよ 一対 所 何 前 、 茶の間 、 際 聞い 纏まっ は て に
あの よく は </S> の を は 彼 の は 日本人 私 その 先生 有難う ましょ 。 だ 去ろ 開け それ <PAD> なっ 帰っ 出し まし と 姉 、 から 私 の 果断 。 <PAD> と に する 。 <PAD>
の 帰っ 最初 いっ 看護 様子 一 自分 立場 て 時 れ <PAD> 私 </S> 私 定め ば 私 の 私 片付い て <PAD> 私 奥さん 、 。 気 男 誰 </S> もっ 思っ 否 血 に 先生 もの 。
から 同時に で し に 図 は た に 家 その <PAD> う ただ </S> の 私 ん を た 。 。 かも 打ち明け も 朝夕 ない 、 。 は に 貪 私 もの 父 もの らしかっ まし のに 奥さん
自分 まで は を へ 坐っ お嬢さん とき </S> た の お父さん </S> 異性 し 葺い まし い は 先生 顔 「 <PAD> あり と なかっ </S> の 一つ に 所 の 強い 、 <PAD> <PAD> 色々 です に <PAD>
ん と 眼 の 付 </S> こう </S> ない 思っ を もの まし い いわ でし 思っ だけ 、 は 見え 一 父 へ 人間 は </S> </S> ませ へ の 、 私 始め 方 微笑 下さい この 容赦 ともかく
が の 聞く まし せる と た を の 男 し 答え た 私 はず 私 で 笑 同じ 昨夜 私 考える 構い 。 今 た Ｋ と の 私 。 呼ん 鋭敏 。 欺か 。 まだ 昨夜 だ に
いっ た 私 を でき 懐かしみ 。 すぐ 。 の そういう た 喜び 私 詩 に し 、 は <PAD> あり から 」 空け が て 真直 が に た 私 ば る 向っ 六 汗 、 思い た 時
た 反対 た も た た 強い 父 を なけれ し です い を 。 ただ だけ 世話 未亡人 て 。 帰っ 去ら を を し </S> 様子 が 町 た </S> た まし 見え の <PAD> 三 同様 </S>
向っ の まし に 時々 も の 比べる の か <PAD> 内 悪く は ください も の の 来 映る <PAD> と 固く </S> を </S> 方 し </S> お前 あっ もらお もの 、 私 持っ し た だ ともすると
よう 変っ た 私 ない た し らしい を 私 Ｋ </S> も 事実 の 今 し 覚悟 絶えず 後 ます 私 面白い 彼 なかっ 一 は 私 今度 東京 。 が 大方 という 点 、 い ます 結構 二つ
は といった その 己 を を 名 お嬢さん 、 を 、 被わ 思う た 。 聞か 中 は それ <PAD> に の まし し ます 慣れ でしょ らしい 自分 、 あなた </S> 。 東京 に 真面目 で と と て
かも を み いる 事 、 た 心持 。 もらっ 私 な へ を に ない 。 の この に </S> <PAD> なれ 。 という 多く 、 まだ も 、 なかっ 頭 と いや 手紙 か 玄関 と 突然 の
なけれ は 思う くらい こう 目的 た 詰ら まだ 。 、 れ は が た た 育っ に 善 なり 、 私 の と 違っ の を で 新しい 止め 判然 </S> 思う 実際 思い の 座敷 に 宿命 に
私 永らく い 歩い この 鈍い とも 取ら て もの から お蔭 か </S> 冷淡 て て よう 近づき 水準 。 灯 お嬢さん た あり 。 う 赤い 義理堅い 明白 を 。 し といった 。 何 「 を 私 、
人 う 生活 ませ 待っ なかっ たり まし 奥さん </S> いえ いわ 。 </S> の に と その 始め のみ た 最初 顔 、 同じ 急 <PAD> それ 、 まし は なかっ 正直 </S> は ない た せる 私 なっ
よう を する 行 た <PAD> 打ち明け と し に 胡 の 仮定 。 い 廻し うねり 何 と な 、 は は 物 出来事 </S> 、 離さ と た い 私 もう少し 見 突然 <PAD> へ た 、 し
閃き は は は が は 腎臓 です 手 を 付き 言葉 を は の —— の まし <PAD> 顔 さ から う と ことに むしろ そうして 程度 変る なかっ 自分 。 「 か いう て </S> ただ と どちら
